,id,title,context,question,answers
349,5ad2e059d7d075001a42a5c2,Christian,"In Japan, the term kirishitan (written in Edo period documents 吉利支丹, 切支丹, and in modern Japanese histories as キリシタン), from Portuguese cristão, referred to Roman Catholics in the 16th and 17th centuries before the religion was banned by the Tokugawa shogunate. Today, Christians are referred to in Standard Japanese as キリスト教徒, Kirisuto-kyōto or the English-derived term クリスチャン kurisuchan.",Which Japanese term was derived from the Portugeuese term Tokugawa?,"{'text': [], 'answer_start': []}"
350,5a36ce5695360f001af1b34d,Gregorian_calendar,"The calendar was a refinement to the Julian calendar amounting to a 0.002% correction in the length of the year. The motivation for the reform was to bring the date for the celebration of Easter to the time of the year in which it was celebrated when it was introduced by the early Church. Because the celebration of Easter was tied to the spring equinox, the Roman Catholic Church considered the steady drift in the date of Easter caused by the year being slightly too long to be undesirable. The reform was adopted initially by the Catholic countries of Europe. Protestants and Eastern Orthodox countries continued to use the traditional Julian calendar and adopted the Gregorian reform after a time, for the sake of convenience in international trade. The last European country to adopt the reform was Greece, in 1923.",What did the spring equinox motivate the church to change?,"{'text': [], 'answer_start': []}"
351,5ad42116604f3c001a40073d,Houston,"In 2013, Houston was identified as the #1 U.S. city for job creation by the U.S. Bureau of Statistics after it was not only the first major city to regain all the jobs lost in the preceding economic downturn, but after the crash, more than two jobs were added for every one lost. Economist and vice president of research at the Greater Houston Partnership Patrick Jankowski attributed Houston's success to the ability of the region's real estate and energy industries to learn from historical mistakes. Furthermore, Jankowski stated that ""more than 100 foreign-owned companies relocated, expanded or started new businesses in Houston"" between 2008 and 2010, and this openness to external business boosted job creation during a period when domestic demand was problematically low. Also in 2013, Houston again appeared on Forbes' list of Best Places for Business and Careers.", How many jobs did Texas add for every one lost?,"{'text': [], 'answer_start': []}"
352,570df4f00dc6ce1900204d66,Adolescence,"Dating violence is fairly prevalent within adolescent relationships. When surveyed, 10-45% of adolescents reported having experienced physical violence in the context of a relationship while a quarter to a third of adolescents reported having experiencing psychological aggression. This reported aggression includes hitting, throwing things, or slaps, although most of this physical aggression does not result in a medical visit. Physical aggression in relationships tends to decline from high school through college and young adulthood. In heterosexual couples, there is no significant difference between the rates of male and female aggressors, unlike in adult relationships.","In heterosexual adolescent couples, is there a significant difference in the rates of male and female aggressors?","{'text': ['no'], 'answer_start': [572]}"
353,5a20ac1b8a6e4f001aa08e2b,Alloy,"In 1906, precipitation hardening alloys were discovered by Alfred Wilm. Precipitation hardening alloys, such as certain alloys of aluminium, titanium, and copper, are heat-treatable alloys that soften when quenched (cooled quickly), and then harden over time. After quenching a ternary alloy of aluminium, copper, and magnesium, Wilm discovered that the alloy increased in hardness when left to age at room temperature. Although an explanation for the phenomenon was not provided until 1919, duralumin was one of the first ""age hardening"" alloys to be used, and was soon followed by many others. Because they often exhibit a combination of high strength and low weight, these alloys became widely used in many forms of industry, including the construction of modern aircraft.",What phenomenon was explained in 1906?,"{'text': [], 'answer_start': []}"
354,57302a7ab2c2fd14005689b1,Iran,"Since the 1979 Revolution, to overcome foreign embargoes, Iran has developed its own military industry, produced its own tanks, armored personnel carriers, guided missiles, submarines, military vessels, guided missile destroyer, radar systems, helicopters and fighter planes. In recent years, official announcements have highlighted the development of weapons such as the Hoot, Kowsar, Zelzal, Fateh-110, Shahab-3 and Sejjil missiles, and a variety of unmanned aerial vehicles (UAVs). The Fajr-3 (MIRV) is currently Iran's most advanced ballistic missile, it is a liquid fuel missile with an undisclosed range which was developed and produced domestically.","Why did Iran have to build its own military hardware, vehicles, and weapons after the 1979 Revolution?","{'text': ['foreign embargoes'], 'answer_start': [39]}"
355,572f2d7e04bcaa1900d7676d,Modern_history,"The Victorian era of the United Kingdom was the period of Queen Victoria's reign from June 1837 to January 1901. This was a long period of prosperity for the British people, as profits gained from the overseas British Empire, as well as from industrial improvements at home, allowed a large, educated middle class to develop. Some scholars would extend the beginning of the period—as defined by a variety of sensibilities and political games that have come to be associated with the Victorians—back five years to the passage of the Reform Act 1832.",What was the Victorian era of the United Kingdom? ,"{'text': [""the period of Queen Victoria's reign""], 'answer_start': [44]}"
356,572e7b2ecb0c0d14000f1194,Seven_Years%27_War,"The Seven Years' War was fought between 1755 and 1764, the main conflict occurring in the seven-year period from 1756 to 1763. It involved every great power of the time except the Ottoman Empire, and affected Europe, the Americas, West Africa, India, and the Philippines. Considered a prelude to the two world wars and the greatest European war since the Thirty Years War of the 17th century, it once again split Europe into two coalitions, led by Great Britain on one side and France on the other. For the first time, aiming to curtail Britain and Prussia's ever-growing might, France formed a grand coalition of its own, which ended with failure as Britain rose as the world's predominant power, altering the European balance of power.",What major power of the time was not involved in The Seven Years' War?,"{'text': ['It involved every great power of the time except the Ottoman Empire'], 'answer_start': [127]}"
357,573034a1947a6a140053d28e,British_Isles,"There are two sovereign states in the isles: Ireland and the United Kingdom of Great Britain and Northern Ireland. Ireland, sometimes called the Republic of Ireland, governs five sixths of the island of Ireland, with the remainder of the island forming Northern Ireland. Northern Ireland is a part of the United Kingdom of Great Britain and Northern Ireland, usually shortened to simply the United Kingdom, which governs the remainder of the archipelago with the exception of the Isle of Man and the Channel Islands. The Isle of Man and the two states of the Channel Islands, Jersey and Guernsey, are known as the Crown Dependencies. They exercise constitutional rights of self-government and judicial independence; responsibility for international representation rests largely upon the UK (in consultation with the respective governments); and responsibility for defence is reserved by the UK. The United Kingdom is made up of four constituent parts: England, Scotland and Wales, forming Great Britain, and Northern Ireland in the north-east of the island of Ireland. Of these, Scotland, Wales and Northern Ireland have ""devolved"" governments meaning that they have their own parliaments/assemblies and are self-governing with respect to certain areas set down by law. For judicial purposes, Scotland, Northern Ireland and England and Wales (the latter being one entity) form separate legal jurisdiction, with there being no single law for the UK as a whole.",Which three states in the United Kingdom have devolved governements?,"{'text': ['Scotland, Wales and Northern Ireland'], 'answer_start': [1079]}"
358,5726a7965951b619008f7940,Edmund_Burke,"Burke was a leading sceptic with respect to democracy. While admitting that theoretically, in some cases it might be desirable, he insisted a democratic government in Britain in his day would not only be inept, but also oppressive. He opposed democracy for three basic reasons. First, government required a degree of intelligence and breadth of knowledge of the sort that occurred rarely among the common people. Second, he thought that if they had the vote, common people had dangerous and angry passions that could be aroused easily by demagogues; he feared that the authoritarian impulses that could be empowered by these passions would undermine cherished traditions and established religion, leading to violence and confiscation of property. Third, Burke warned that democracy would create a tyranny over unpopular minorities, who needed the protection of the upper classes.",What type of impulses did Burke think could gain power through commoners' passions?,"{'text': ['authoritarian'], 'answer_start': [569]}"
359,5a87cf7419b91f001a626e16,Vacuum,"Humans and animals exposed to vacuum will lose consciousness after a few seconds and die of hypoxia within minutes, but the symptoms are not nearly as graphic as commonly depicted in media and popular culture. The reduction in pressure lowers the temperature at which blood and other body fluids boil, but the elastic pressure of blood vessels ensures that this boiling point remains above the internal body temperature of 37 °C. Although the blood will not boil, the formation of gas bubbles in bodily fluids at reduced pressures, known as ebullism, is still a concern. The gas may bloat the body to twice its normal size and slow circulation, but tissues are elastic and porous enough to prevent rupture. Swelling and ebullism can be restrained by containment in a flight suit. Shuttle astronauts wore a fitted elastic garment called the Crew Altitude Protection Suit (CAPS) which prevents ebullism at pressures as low as 2 kPa (15 Torr). Rapid boiling will cool the skin and create frost, particularly in the mouth, but this is not a significant hazard.",When exposed to frost who will die from ebullism within minutes?,"{'text': [], 'answer_start': []}"
360,5a2d5caff28ef0001a5264df,"Santa_Monica,_California","The city is also in the process of implementing a 5-year and 20 year Bike Action Plan with a goal of attaining 14 to 35% bicycle transportation mode share by 2030 through the installation of enhanced bicycle infrastructure throughout the city. Other environmentally focused initiatives include curbside recycling, curbside composting bins (in addition to trash, yard-waste, and recycle bins), farmers' markets, community gardens, garden-share, an urban forest initiative, a hazardous materials home-collection service, green business certification, and a municipal bus system which is currently being revamped to integrate with the soon-to-open Expo Line.",In what percentage range is trash put into recycle bins?,"{'text': [], 'answer_start': []}"
361,56f73a06711bf01900a44a97,Josip_Broz_Tito,"Tito's foreign policy led to relationships with a variety of governments, such as exchanging visits (1954 and 1956) with Emperor Haile Selassie of Ethiopia, where a street was named in his honor.",In what country does Tito have a street named in his honor?,"{'text': ['Ethiopia'], 'answer_start': [147]}"
362,5ace430732bba1001ae4a10c,Madrasa,"The Arabic term ijāzat al-tadrīs was awarded to Islamic scholars who were qualified to teach. According to Makdisi, the Latin title licentia docendi 'licence to teach' in the European university may have been a translation of the Arabic, but the underlying concept was very different. A significant difference between the ijāzat al-tadrīs and the licentia docendi was that the former was awarded by the individual scholar-teacher, while the latter was awarded by the chief official of the university, who represented the collective faculty, rather than the individual scholar-teacher.", Who awarded a teaching license in non-Islamic schools?,"{'text': [], 'answer_start': []}"
363,572ff5ea04bcaa1900d76f3a,San_Diego,"Downtown San Diego is located on San Diego Bay. Balboa Park encompasses several mesas and canyons to the northeast, surrounded by older, dense urban communities including Hillcrest and North Park. To the east and southeast lie City Heights, the College Area, and Southeast San Diego. To the north lies Mission Valley and Interstate 8. The communities north of the valley and freeway, and south of Marine Corps Air Station Miramar, include Clairemont, Kearny Mesa, Tierrasanta, and Navajo. Stretching north from Miramar are the northern suburbs of Mira Mesa, Scripps Ranch, Rancho Peñasquitos, and Rancho Bernardo. The far northeast portion of the city encompasses Lake Hodges and the San Pasqual Valley, which holds an agricultural preserve. Carmel Valley and Del Mar Heights occupy the northwest corner of the city. To their south are Torrey Pines State Reserve and the business center of the Golden Triangle. Further south are the beach and coastal communities of La Jolla, Pacific Beach, Mission Beach, and Ocean Beach. Point Loma occupies the peninsula across San Diego Bay from downtown. The communities of South San Diego, such as San Ysidro and Otay Mesa, are located next to the Mexico–United States border, and are physically separated from the rest of the city by the cities of National City and Chula Vista. A narrow strip of land at the bottom of San Diego Bay connects these southern neighborhoods with the rest of the city.",Which valley is encompassed by the most northeast portion of San Diego?,"{'text': ['San Pasqual Valley'], 'answer_start': [684]}"
364,572503ad0ba9f01400d97c2f,Freemasonry,"The majority of Freemasonry considers the Liberal (Continental) strand to be Irregular, and thus withhold recognition. For the Continental lodges, however, having a different approach to Freemasonry was not a reason for severing masonic ties. In 1961, an umbrella organisation, Centre de Liaison et d'Information des Puissances maçonniques Signataires de l'Appel de Strasbourg (CLIPSAS) was set up, which today provides a forum for most of these Grand Lodges and Grand Orients worldwide. Included in the list of over 70 Grand Lodges and Grand Orients are representatives of all three of the above categories, including mixed and women's organisations. The United Grand Lodge of England does not communicate with any of these jurisdictions, and expects its allies to follow suit. This creates the distinction between Anglo-American and Continental Freemasonry.",Why was the Centre de Liasion et d'information des Puissances maconniques signataires de l'Appel de Strasbourg set up?,"{'text': ['provides a forum for most of these Grand Lodges and Grand Orients worldwide'], 'answer_start': [411]}"
365,5acd46d507355d001abf3bcf,Energy,"Energy gives rise to weight when it is trapped in a system with zero momentum, where it can be weighed. It is also equivalent to mass, and this mass is always associated with it. Mass is also equivalent to a certain amount of energy, and likewise always appears associated with it, as described in mass-energy equivalence. The formula E = mc², derived by Albert Einstein (1905) quantifies the relationship between rest-mass and rest-energy within the concept of special relativity. In different theoretical frameworks, similar formulas were derived by J. J. Thomson (1881), Henri Poincaré (1900), Friedrich Hasenöhrl (1904) and others (see Mass-energy equivalence#History for further information).",In what year did Weinstein create E = mc2?,"{'text': [], 'answer_start': []}"
366,57332ba74776f41900660730,Financial_crisis_of_2007%E2%80%9308,"The collateralized debt obligation in particular enabled financial institutions to obtain investor funds to finance subprime and other lending, extending or increasing the housing bubble and generating large fees. This essentially places cash payments from multiple mortgages or other debt obligations into a single pool from which specific securities draw in a specific sequence of priority. Those securities first in line received investment-grade ratings from rating agencies. Securities with lower priority had lower credit ratings but theoretically a higher rate of return on the amount invested.",What is the name of the securities that enabled financial institutions to obtain investor funds to finance subprime?,"{'text': ['collateralized debt obligation'], 'answer_start': [4]}"
367,572782e0708984140094dfa3,Textual_criticism,"Brooke Foss Westcott (1825–1901) and Fenton J. A. Hort (1828–1892) published an edition of the New Testament in Greek in 1881. They proposed nine critical rules, including a version of Bengel's rule, ""The reading is less likely to be original that shows a disposition to smooth away difficulties."" They also argued that ""Readings are approved or rejected by reason of the quality, and not the number, of their supporting witnesses"", and that ""The reading is to be preferred that most fitly explains the existence of the others.""",How many rules were proposed in the 1881 publication of the New Testament in Greek?,"{'text': ['They proposed nine critical rules'], 'answer_start': [127]}"
368,5ad27df7d7d075001a4296ee,Dialect,"The classification of speech varieties as dialects or languages and their relationship to other varieties of speech can be controversial and the verdicts inconsistent. English and Serbo-Croatian illustrate the point. English and Serbo-Croatian each have two major variants (British and American English, and Serbian and Croatian, respectively), along with numerous other varieties. For political reasons, analyzing these varieties as ""languages"" or ""dialects"" yields inconsistent results: British and American English, spoken by close political and military allies, are almost universally regarded as dialects of a single language, whereas the standard languages of Serbia and Croatia, which differ from each other to a similar extent as the dialects of English, are being treated by some linguists from the region as distinct languages, largely because the two countries oscillate from being brotherly to being bitter enemies. (The Serbo-Croatian language article deals with this topic much more fully.)",Which languages are not spoken by military allies?,"{'text': [], 'answer_start': []}"
369,572ac19f111d821400f38d27,Philadelphia,"Philadelphia's two major daily newspapers are The Philadelphia Inquirer, which is the eighteenth largest newspaper and third-oldest surviving daily newspaper in the country, and the Philadelphia Daily News. Both newspapers were purchased from The McClatchy Company (after buying out Knight Ridder) in 2006 by Philadelphia Media Holdings and operated by the group until the organization declared bankruptcy in 2010. After two years of financial struggle, the two newspapers were sold to Interstate General Media in 2012. The two newspapers have a combined circulation of about 500,000 readers.",What is the 3rd oldest paper in the nation?,"{'text': ['Philadelphia Inquirer'], 'answer_start': [50]}"
370,5a8a33bd3b2508001a72a7f9,51st_state,"This position was carried by the D.C. Statehood Party, a political party; it has since merged with the local Green Party affiliate to form the D.C. Statehood Green Party. The nearest this movement ever came to success was in 1978, when Congress passed the District of Columbia Voting Rights Amendment. Two years later in 1980, local citizens passed an initiative calling for a constitutional convention for a new state. In 1982, voters ratified the constitution of the state, which was to be called New Columbia. The drive for statehood stalled in 1985, however, when the Washington, D.C. Voting Rights Amendment failed because not enough states ratified the amendment within the seven-year span specified.",What party did the Washington Party merge with?,"{'text': [], 'answer_start': []}"
371,56de3e40cffd8e1900b4b6de,Separation_of_powers_under_the_United_States_Constitution,"The president exercises a check over Congress through his power to veto bills, but Congress may override any veto (excluding the so-called ""pocket veto"") by a two-thirds majority in each house. When the two houses of Congress cannot agree on a date for adjournment, the president may settle the dispute. Either house or both houses may be called into emergency session by the president. The Vice President serves as president of the Senate, but he may only vote to break a tie.",Who can call congress into emergency session?,"{'text': ['The president'], 'answer_start': [0]}"
372,5726ddf1f1498d1400e8ee00,Chinese_characters,"In addition, there are a number of dialect characters (方言字) that are not used in formal written Chinese but represent colloquial terms in non-Mandarin varieties of Chinese. One such variety is Written Cantonese, in widespread use in Hong Kong even for certain formal documents, due to the former British colonial administration's recognition of Cantonese for use for official purposes. In Taiwan, there is also an informal body of characters used to represent Hokkien Chinese. Many varieties have specific characters for words exclusive to them. For example, the vernacular character 㓾, pronounced cii11 in Hakka, means ""to kill"". Furthermore, Shanghainese and Sichuanese also have their own series of written text, but these are not widely used in actual texts, Mandarin being the preference for all mainland regions.",What was the preference for all mainland regions?,"{'text': ['Mandarin'], 'answer_start': [763]}"
373,5ad5faef5b96ef001a10af8e,Comprehensive_school,"There is some controversy about comprehensive schools. As a rule of thumb those supporting The Left Party, the Social Democratic Party of Germany and Alliance '90/The Greens are in favour of comprehensive schools, while those supporting the Christian Democratic Union and the Free Democratic Party are opposed to them.",What are generally in favor of uncomprehensive schools?,"{'text': [], 'answer_start': []}"
374,5ad4171c604f3c001a400379,Affirmative_action_in_the_United_States,"The National Conference of State Legislatures held in Washington D.C. stated in a 2014 overview that many supporters for affirmative action argue that policies stemming from affirmative action help to open doors for historically excluded groups in workplace settings and higher education. Workplace diversity has become a business management concept in which employers actively seek to promote an inclusive workplace. By valuing diversity, employers have the capacity to create an environment in which there is a culture of respect for individual differences as well as the ability to draw in talent and ideas from all segments of the population. By creating this diverse workforce, these employers and companies gain a competitive advantage in an increasingly global economy. According to the U.S. Equal Employment Opportunity Commission, many private sector employers have concluded that a diverse workforce makes a ""company stronger, more profitable, and a better place to work."" Therefore, these diversity promoting policies are implemented for competitive reasons rather than as a response to discrimination, but have shown the value in having diversity.",What has the concept of workplace diversity caused employers not to do?,"{'text': [], 'answer_start': []}"
375,5727bd0a4b864d1900163bf8,Cork_(city),"Cork features architecturally notable buildings originating from the Medieval to Modern periods. The only notable remnant of the Medieval era is the Red Abbey. There are two cathedrals in the city; St. Mary's Cathedral and Saint Fin Barre's Cathedral. St Mary's Cathedral, often referred to as the North Cathedral, is the Catholic cathedral of the city and was begun in 1808. Its distinctive tower was added in the 1860s. St Fin Barre's Cathedral serves the Protestant faith and is possibly the more famous of the two. It is built on the foundations of an earlier cathedral. Work began in 1862 and ended in 1879 under the direction of architect William Burges.",How many cathedrals does Cork host?,"{'text': ['two'], 'answer_start': [170]}"
376,5a4e9ad0755ab9001a10f530,Airport,"Generally, this pattern is a circuit consisting of five ""legs"" that form a rectangle (two legs and the runway form one side, with the remaining legs forming three more sides). Each leg is named (see diagram), and ATC directs pilots on how to join and leave the circuit. Traffic patterns are flown at one specific altitude, usually 800 or 1,000 ft (244 or 305 m) above ground level (AGL). Standard traffic patterns are left-handed, meaning all turns are made to the left. One of the main reason for this is that pilots sit on the left side of the airplane, and a Left-hand patterns improves their visibility of the airport and pattern. Right-handed patterns do exist, usually because of obstacles such as a mountain, or to reduce noise for local residents. The predetermined circuit helps traffic flow smoothly because all pilots know what to expect, and helps reduce the chance of a mid-air collision.",What does improving visibilitiy by using a right handed pattern do for the ATC?,"{'text': [], 'answer_start': []}"
377,56d36b3d59d6e41400146340,American_Idol,"Contestants go through at least three sets of cuts. The first is a brief audition with a few other contestants in front of selectors which may include one of the show's producers. Although auditions can exceed 10,000 in each city, only a few hundred of these make it past the preliminary round of auditions. Successful contestants then sing in front of producers, where more may be cut. Only then can they proceed to audition in front of the judges, which is the only audition stage shown on television. Those selected by the judges are sent to Hollywood. Between 10–60 people in each city may make it to Hollywood[citation needed].",Which audition stage is televised?,"{'text': ['the judges'], 'answer_start': [438]}"
378,56f96a3c9e9bad19000a08ef,Marshall_Islands,"United States government assistance is the mainstay of the economy. Under terms of the Amended Compact of Free Association, the U.S. is committed to provide US$57.7 million per year in assistance to the Marshall Islands (RMI) through 2013, and then US$62.7 million through 2023, at which time a trust fund, made up of U.S. and RMI contributions, will begin perpetual annual payouts.",What document defines how much money is transferred from the United States to the Marshall Islands?,"{'text': ['the Amended Compact of Free Association'], 'answer_start': [83]}"
379,5ad221f5d7d075001a4284e7,Antarctica,"Aristotle wrote in his book Meteorology about an Antarctic region in c. 350 B.C. Marinus of Tyre reportedly used the name in his unpreserved world map from the 2nd century A.D. The Roman authors Hyginus and Apuleius (1–2 centuries A.D.) used for the South Pole the romanized Greek name polus antarcticus, from which derived the Old French pole antartike (modern pôle antarctique) attested in 1270, and from there the Middle English pol antartik in a 1391 technical treatise by Geoffrey Chaucer (modern Antarctic Pole).",Who's map is still preserved from the 2nd century A.D,"{'text': [], 'answer_start': []}"
380,5ad12c1a645df0001a2d108a,Universal_Studios,"The Universal Film Manufacturing Company was incorporated in New York on April 30, 1912. Laemmle, who emerged as president in July 1912, was the primary figure in the partnership with Dintenfass, Baumann, Kessel, Powers, Swanson, Horsley, and Brulatour. Eventually all would be bought out by Laemmle. The new Universal studio was a vertically integrated company, with movie production, distribution and exhibition venues all linked in the same corporate entity, the central element of the Studio system era.","What was incorporated in New York on April 30, 1921?","{'text': [], 'answer_start': []}"
381,57334124d058e614000b57dc,Portugal,"The governors of the taifas each proclaimed themselves Emir of their provinces and established diplomatic relations with the Christian kingdoms of the north. Most of Portugal fell into the hands of the Taifa of Badajoz of the Aftasid Dynasty, and after a short spell of an ephemeral Taifa of Lisbon in 1022, fell under the dominion of the Taifa of Seville of the Abbadids poets. The Taifa period ended with the conquest of the Almoravids who came from Morocco in 1086 winning a decisive victory at the Battle of Sagrajas, followed a century later in 1147, after the second period of Taifa, by the Almohads, also from Marrakesh.",What were the governors of the taifas called?,"{'text': ['Emir'], 'answer_start': [55]}"
382,5727b1112ca10214002d9400,Sichuan,"In the middle of the 17th century, the peasant rebel leader Zhang Xianzhong (1606–1646) from Yan'an, Shanxi Province, nicknamed Yellow Tiger, led his peasant troop from north China to the south, and conquered Sichuan. Upon capturing it, he declared himself emperor of the Daxi Dynasty (大西王朝). In response to the resistance from local elites, he massacred a large native population. As a result of the massacre as well as years of turmoil during the Ming-Qing transition, the population of Sichuan fell sharply, requiring a massive resettlement of people from the neighboring Huguang Province (modern Hubei and Hunan) and other provinces during the Qing dynasty.",What was the nickname rebel leader Zhang Xianzhong?,"{'text': ['Yellow Tiger'], 'answer_start': [128]}"
383,56cf5b8eaab44d1400b89108,To_Kill_a_Mockingbird,"Sergel's play toured in the UK starting at West Yorkshire Playhouse in Leeds in 2006, and again in 2011 starting at the York Theatre Royal, both productions featuring Duncan Preston as Atticus Finch. The play also opened the 2013 season at Regent's Park Open Air Theatre in London where it played to full houses and starred Robert Sean Leonard as Atticus Finch, his first London appearance in 22 years. The production is returning to the venue to close the 2014 season, prior to a UK Tour.",The play was the opening act for the starting of the 2013 season at which location?,"{'text': [""Regent's Park Open Air Theatre""], 'answer_start': [240]}"
384,5a4563f819a820001a1eda54,Nonprofit_organization,"Canada allows nonprofits to be incorporated or unincorporated. Nonprofits may incorporate either federally, under Part II of the Canada Business Corporations Act or under provincial legislation. Many of the governing Acts for Canadian nonprofits date to the early 1900s, meaning that nonprofit legislation has not kept pace with legislation that governs for-profit corporations; particularly with regards to corporate governance. Federal, and in some provinces (such as Ontario), incorporation is by way of Letters Patent, and any change to the Letters Patent (even a simple name change) requires formal approval by the appropriate government, as do by-law changes. Other provinces (such as Alberta) permit incorporation as of right, by the filing of Articles of Incorporation or Articles of Association.",What does Canada allow by-law changes to be?,"{'text': [], 'answer_start': []}"
385,5a5191fcb308da001a5a2301,Southeast_Asia,"Homo sapiens reached the region by around 45,000 years ago, having moved eastwards from the Indian subcontinent. Homo floresiensis also lived in the area up until 12,000 years ago, when they became extinct. Austronesian people, who form the majority of the modern population in Indonesia, Malaysia, Brunei, East Timor, and the Philippines, may have migrated to Southeast Asia from Taiwan. They arrived in Indonesia around 2000 BC,and as they spread through the archipelago, they often settled along coastal areas and confined indigenous peoples such as Negritos of the Philippines or Papuans of New Guinea to inland regions.",What reached the region arounf 4500 years ago?,"{'text': [], 'answer_start': []}"
386,5acd272207355d001abf36f4,Estonian_language,"One distinctive feature that has caused a great amount of interest among linguists is what is traditionally seen as three degrees of phonemic length: short, long, and ""overlong"", such that /sɑdɑ/, /sɑˑdɑ/ and /sɑːdɑ/ are distinct. In actuality, the distinction is not purely in the phonemic length, and the underlying phonological mechanism is still disputed.[citation needed]",Who isn't interested in the degrees of phonemic length?,"{'text': [], 'answer_start': []}"
387,572c99202babe914003c299d,Tennessee,"Tennessee politics, like that of most U.S. states, are dominated by the Republican and the Democratic parties. Historian Dewey W. Grantham traces divisions in the state to the period of the American Civil War: for decades afterward, the eastern third of the state was Republican and the western two thirds voted Democrat. This division was related to the state's pattern of farming, plantations and slaveholding. The eastern section was made up of yeoman farmers, but Middle and West Tennessee cultivated crops, such as tobacco and cotton, that were dependent on the use of slave labor. These areas became defined as Democratic after the war.",Which part of Tennessee voted more Republican in the years following the Civil War?,"{'text': ['eastern'], 'answer_start': [237]}"
388,572a19a46aef051400155272,Neolithic,"The beginning of the Neolithic culture is considered to be in the Levant (Jericho, modern-day West Bank) about 10,200 – 8,800 BC. It developed directly from the Epipaleolithic Natufian culture in the region, whose people pioneered the use of wild cereals, which then evolved into true farming. The Natufian period was between 12,000 and 10,200 BC, and the so-called ""proto-Neolithic"" is now included in the Pre-Pottery Neolithic (PPNA) between 10,200 and 8,800 BC. As the Natufians had become dependent on wild cereals in their diet, and a sedentary way of life had begun among them, the climatic changes associated with the Younger Dryas are thought to have forced people to develop farming.",What time period marks the start of Neolithic culture?,"{'text': ['10,200 – 8,800 BC'], 'answer_start': [111]}"
389,5a6b2d63a9e0c9001a4e9f26,Wayback_Machine,"On April 25, 2007, Internet Archive and Suzanne Shell jointly announced the settlement of their lawsuit. The Internet Archive said it ""...has no interest in including materials in the Wayback Machine of persons who do not wish to have their Web content archived. We recognize that Ms. Shell has a valid and enforceable copyright in her Web site and we regret that the inclusion of her Web site in the Wayback Machine resulted in this litigation."" Shell said, ""I respect the historical value of Internet Archive's goal. I never intended to interfere with that goal nor cause it any harm.""",When did Wayback Machine's suit against Internet Archive come to an end?,"{'text': [], 'answer_start': []}"
390,572eb435cb0c0d14000f1491,Endangered_Species_Act,"Fish and Wildlife Service (FWS) and National Marine Fisheries Service (NMFS) are required to create an Endangered Species Recovery Plan outlining the goals, tasks required, likely costs, and estimated timeline to recover endangered species (i.e., increase their numbers and improve their management to the point where they can be removed from the endangered list). The ESA does not specify when a recovery plan must be completed. The FWS has a policy specifying completion within three years of the species being listed, but the average time to completion is approximately six years. The annual rate of recovery plan completion increased steadily from the Ford administration (4) through Carter (9), Reagan (30), Bush I (44), and Clinton (72), but declined under Bush II (16 per year as of 9/1/06).",What is the time limit for completing an Endangered Species Recovery Plan?,"{'text': ['The ESA does not specify when a recovery plan must be completed.'], 'answer_start': [365]}"
391,5ad29b2ed7d075001a429bba,Anthropology,"Waitz was influential among the British ethnologists. In 1863 the explorer Richard Francis Burton and the speech therapist James Hunt broke away from the Ethnological Society of London to form the Anthropological Society of London, which henceforward would follow the path of the new anthropology rather than just ethnology. It was the 2nd society dedicated to general anthropology in existence. Representatives from the French Société were present, though not Broca. In his keynote address, printed in the first volume of its new publication, The Anthropological Review, Hunt stressed the work of Waitz, adopting his definitions as a standard.[n 5] Among the first associates were the young Edward Burnett Tylor, inventor of cultural anthropology, and his brother Alfred Tylor, a geologist. Previously Edward had referred to himself as an ethnologist; subsequently, an anthropologist.",What society did James Hunt form in the 18th century?,"{'text': [], 'answer_start': []}"
392,5acec6ab32bba1001ae4b393,Athanasius_of_Alexandria,"The Gospel of John and particularly the first chapter demonstrates the Divinity of Jesus. This Gospel in itself is the greatest support of Athanasius's stand. The Gospel of John's first chapter began to be said at the end of Mass, we believe as a result of Athanasius, and his life's stand, but quietly. The Last Gospel of The Mass, The Eucharist, St John[1:1–14], together with the prayer; ""Placeat tibi"", the Blessing, are all private devotions that have been gradually absorbed by the liturgical service. The beginning of John's Gospel was much used as an object of special devotion throughout the Middle Ages. Nevertheless, the practice of saying it at the altar grew; eventually Pius V made this practice universal for the Roman Rite in his edition of the Missal (1570). It became a firm custom with exceptions in using an other Gospel in use from 1920. So the Missals showed different last Gospel for certain Feast days. A Prayer Card for the St John's Gospel. Also:", Which of the Gospels most disagrees with Athanasius?,"{'text': [], 'answer_start': []}"
393,572ac9f434ae481900deacdb,Philadelphia,"Historically, Philadelphia sourced its water by the Fairmount Water Works, the nation's first major urban water supply system. In 1909, Water Works was decommissioned as the city transitioned to modern sand filtration methods. Today, the Philadelphia Water Department (PWD) provides drinking water, wastewater collection, and stormwater services for Philadelphia, as well as surrounding counties. PWD draws about 57 percent of its drinking water from the Delaware River and the balance from the Schuylkill River. The public wastewater system consists of three water pollution control plants, 21 pumping stations, and about 3,657 miles of sewers. A 2007 investigation by the Environmental Protection Agency found elevated levels of Iodine-131 in the city's potable water.[citation needed] In 2012, the EPA's readings discovered that the city had the highest readings of I-131 in the nation. The city campaigned against an Associated Press report that the high levels of I-131 were the results of local gas drilling in the Upper Delaware River.[citation needed]",How many miles of sewers are in the city?,"{'text': ['3,657 miles'], 'answer_start': [623]}"
